"","AdText","Affiliation","AffililationNum","AffililationObj"
"73","We can't all be Presidents, but we can all be patriots. Join us!","Conservative","0.333996504545212","list(Conservative = 0.333996504545212, Green = 0.138900324702263, Liberal = 0.175990626215935, Libertarian = 0.351112544536591)"
"74","United We Stand! Welcome every patriot we can reach. Flag and news!","Liberal","0.177273467183113","list(Conservative = 0.161218345165253, Green = 0.222418308258057, Liberal = 0.177273467183113, Libertarian = 0.439089864492416)"
"75","We can't all be Presidents, but we can all be patriots. Join us!","Conservative","0.333996504545212","list(Conservative = 0.333996504545212, Green = 0.138900324702263, Liberal = 0.175990626215935, Libertarian = 0.351112544536591)"
"76","Patriotism begins at home. Join new community about homeland!","Liberal","0.233382850885391","list(Conservative = 0.230275258421898, Green = 0.239318400621414, Liberal = 0.233382850885391, Libertarian = 0.297023475170135)"
"77","Patriotism comes from your heart... follow its dictates and don't live a false life. Join!","Conservative","0.176529482007027","list(Conservative = 0.176529482007027, Green = 0.219198107719421, Liberal = 0.144060879945755, Libertarian = 0.460211485624313)"
"78","Patriotism begins at home. Join new community about homeland!","Liberal","0.233382850885391","list(Conservative = 0.230275258421898, Green = 0.239318400621414, Liberal = 0.233382850885391, Libertarian = 0.297023475170135)"
"79","Your freedom starts here. Join!","Conservative","0.206315666437149","list(Conservative = 0.206315666437149, Green = 0.330886244773865, Liberal = 0.190214246511459, Libertarian = 0.272583901882172)"
"80","Your freedom starts here. Join!","Conservative","0.206315666437149","list(Conservative = 0.206315666437149, Green = 0.330886244773865, Liberal = 0.190214246511459, Libertarian = 0.272583901882172)"
"81","Republican strategist Karl Rove said on ""Fox News Sunday"" the only way to stop gun-related violence, like the Wednesday massacre at Emmanuel African Methodist Church in Charleston S.C., was to repeal American citizens' Second Amendment rights. It's strange to hear it from the man who supported 2nd amendment earlier. The lack of clear-cut opinion is very bad character trait. However, it doesn't matter. The right to bear arms is inalienable right of Americans that was given us by the Founding Fathers. The 2nd amendment guarantees private safety of the people. The right to keep and bear arms has been recognized as existing prior even to the creation of a written national constitution. The govermmnet should respect the 2nd amendment and the law in general. It's pity when some politicians think otherwise. People should understand that a gun is not a killing tool, it's self-defense tool. And we will stand for our right to keep and bear arms!","Conservative","0.324288994073868","list(Conservative = 0.324288994073868, Green = 0.00996290147304535, Liberal = 0.100230745971203, Libertarian = 0.565517425537109)"
"82","The Chinese hackers executed a complex attack that gave them ""administrator privileges"" into the computer networks at the Office of Personnel Management, mimicking the credentials of people who run the agency's systems. They began siphoning out a rush of data after constructing what amounted to an electronic pipeline that led back to China, investigators told Congress last week in classified briefings.        Much of the personnel data had been stored in the lightly protected systems of the Department of the Interior, because it had cheap, available space for digital data storage. The administration is urgently working to determine what other agencies are storing similarly sensitive information with weak protections. Officials would not identify their top concerns, but an audit issued early last year, before the Chinese attacks, harshly criticized lax security at the Internal Revenue Service, the Nuclear Regulatory Commission, the Energy Department, the Securities and Exchange Commission — and the Department of Homeland Security, which has responsibility for securing the nation's critical networks. It's not clear who is held liable for security hole. What do you think the hacker attack will affect U.S. — Chinese relations?","Liberal","0.350127786397934","list(Conservative = 0.138080522418022, Green = 0.155594274401665, Liberal = 0.350127786397934, Libertarian = 0.356197386980057)"
"83","The Battle of Okinawa, codenamed Operation Iceberg, came to the end on June 22, 1945. The operation was fought on the Ryukyu Islands of Okinawa and included the largest amphibious assault in the Pacific War during World War II. The military value of Okinawa ""exceeded all hope."" Okinawa provided a fleet anchorage, troop staging areas, and airfields in close proximity to Japan.","Liberal","0.242641359567642","list(Conservative = 0.0652244389057159, Green = 0.503222942352295, Liberal = 0.242641359567642, Libertarian = 0.188911244273186)"
"84","Since the game of American football was first played at the collegiate level in the late 1860s, the sport has captivated fans by using both strength and strategy to get the win. With the introduction of the American Professional Football Association, later renamed to the National Football League, audiences saw athletes play more ferociously than ever before. American football has actually became national kind of sports in the United States. We are proud of such players as Michael Vick, Peyton Manning and John Elway. We are proud we live in America!","Liberal","0.24185436964035","list(Conservative = 0.0909223929047585, Green = 0.507787644863129, Liberal = 0.24185436964035, Libertarian = 0.159435600042343)"
"85","It is a symbol of patriots who were willing to die in order to protect this country and to make sure it has remained as the founders intended. South Carolina governor calls for removal of Confederate flag from statehouseGovernor Nikki Haley makes abrupt about-face in wake of Charleston killings to call for removal of flag that has flown on statehouse grounds for 50 years The Confederate flag represents heritage, not hate. The war that is called the ""Civil War"" was actually the ""War for Southern Independence"". This is our history and our heritage. Just because certain groups have used the confederate flag in hate related crimes or racism does not make the southern flag racist. Now it is used to show heritage and pride from the south showing that they have been strong and have overcome what has happened to them over time.","Conservative","0.681630790233612","list(Conservative = 0.681630790233612, Green = 0.00420425180345774, Liberal = 0.270017683506012, Libertarian = 0.0441472232341766)"
